Transact No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2.03E+15,API,44,52,42,345,"14,490.00"
2.03E+15,NGPL,38,39,31,474,"14,694.00"
2.03E+15,API,34,47,845,345.7,"292,116.50"
2.03E+15,API,34,6,100,345.6,"34,560.00"
2.03E+15,API,34,57,20,345.5,"6,910.00"
2.03E+15,API,34,32,35,345.5,"12,092.50"
2.03E+15,API,44,44,600,345,"207,000.00"
2.03E+15,KPCL,36,34,50,567.8,"28,390.00"
2.03E+15,NHPC,50,35,100,246,"24,600.00"
2.03E+15,NHPC,50,39,30,246,"7,380.00"
2.03E+15,OHL,58,35,400,755,"302,000.00"
2.03E+15,OHL,6,35,100,755,"75,500.00"
2.03E+15,NGPL,48,39,69,474,"32,706.00"
2.03E+15,NGPL,48,34,56,474,"26,544.00"
2.03E+15,NGPL,48,74,500,474,"237,000.00"
2.03E+15,NGPL,48,4,315,474,"149,310.00"
2.03E+15,NGPL,48,94,60,474,"28,440.00"
2.03E+15,BPCL,66,42,92,761.5,"70,058.00"
2.03E+15,BPCL,58,42,108,761.6,"82,252.80"
2.03E+15,API,44,49,551,345,"190,095.00"
2.03E+15,CHCL,46,52,10,498,"4,980.00"
2.03E+15,API,44,89,40,345,"13,800.00"
2.03E+15,API,44,52,20,345,"6,900.00"
2.03E+15,API,44,37,1717,345,"592,365.00"
2.03E+15,SHPC,59,32,100,561,"56,100.00"
2.03E+15,SSHL,3,48,70,214,"14,980.00"
2.03E+15,API,40,33,140,344,"48,160.00"
2.03E+15,API,38,33,860,344,"295,840.00"
2.03E+15,API,66,33,4000,344.5,"1,378,000.00"
2.03E+15,RIDI,66,84,90,336,"30,240.00"
2.03E+15,RIDI,66,58,40,336,"13,440.00"
2.03E+15,API,43,37,1283,345,"442,635.00"
2.03E+15,API,43,67,98,345,"33,810.00"
2.03E+15,API,43,52,100,345,"34,500.00"
2.03E+15,API,43,57,734,345,"253,230.00"
2.03E+15,API,43,35,75,345,"25,875.00"
2.03E+15,API,43,34,260,345,"89,700.00"
2.03E+15,API,43,53,100,345,"34,500.00"
2.03E+15,API,43,29,100,345,"34,500.00"
2.03E+15,API,43,1,50,345,"17,250.00"
2.03E+15,API,43,17,1000,345,"345,000.00"
2.03E+15,API,43,18,25,345,"8,625.00"
2.03E+15,API,43,11,110,345,"37,950.00"
2.03E+15,API,43,35,1065,345,"367,425.00"
2.03E+15,SSHL,58,17,500,214.5,"107,250.00"
2.03E+15,NHPC,50,56,500,246,"123,000.00"
2.03E+15,NHPC,50,57,50,246,"12,300.00"
2.03E+15,NHPC,50,21,100,246,"24,600.00"
2.03E+15,NHPC,50,8,500,246,"123,000.00"
2.03E+15,NHPC,50,37,100,246,"24,600.00"
2.03E+15,NHPC,50,49,1105,246,"271,830.00"
2.03E+15,NHPC,50,17,50,246,"12,300.00"
2.03E+15,NHPC,50,58,778,245.8,"191,232.40"
2.03E+15,NHPC,50,17,500,245.5,"122,750.00"
2.03E+15,HURJA,43,49,40,286.2,"11,448.00"
2.03E+15,HURJA,58,49,50,286.3,"14,315.00"
2.03E+15,HURJA,6,49,100,286.3,"28,630.00"
2.03E+15,API,64,35,3935,345,"1,357,575.00"
2.03E+15,API,64,58,30,345,"10,350.00"
2.03E+15,API,64,6,500,345,"172,500.00"
2.03E+15,API,64,56,100,345,"34,500.00"
2.03E+15,API,64,22,100,345,"34,500.00"
2.03E+15,API,64,62,500,345,"172,500.00"
2.03E+15,API,64,44,1000,345,"345,000.00"
2.03E+15,API,64,13,10,345,"3,450.00"
2.03E+15,API,64,25,198,345,"68,310.00"
2.03E+15,API,64,37,100,345,"34,500.00"
2.03E+15,API,64,48,735,345,"253,575.00"
2.03E+15,API,64,46,65,345,"22,425.00"
2.03E+15,API,64,45,7500,345,"2,587,500.00"
2.03E+15,API,64,34,44,345,"15,180.00"
2.03E+15,API,64,57,100,345,"34,500.00"
2.03E+15,API,64,41,444,345,"153,180.00"
2.03E+15,API,64,32,52,345,"17,940.00"
2.03E+15,API,64,34,70,345,"24,150.00"
2.03E+15,API,64,16,500,345,"172,500.00"
2.03E+15,API,64,50,500,345,"172,500.00"
2.03E+15,API,64,42,1000,345,"345,000.00"
2.03E+15,API,64,41,546,345,"188,370.00"
2.03E+15,API,64,40,60,345,"20,700.00"
2.03E+15,API,64,50,141,345,"48,645.00"
2.03E+15,API,64,57,50,345,"17,250.00"
2.03E+15,API,64,81,1050,345,"362,250.00"
2.03E+15,API,64,14,1200,345,"414,000.00"
2.03E+15,API,64,52,200,345,"69,000.00"
2.03E+15,API,64,34,60,345,"20,700.00"
2.03E+15,API,64,8,2350,345,"810,750.00"
2.03E+15,API,64,16,500,345,"172,500.00"
2.03E+15,API,64,51,150,345,"51,750.00"
2.03E+15,API,64,4,500,345,"172,500.00"
2.03E+15,API,64,29,500,345,"172,500.00"
2.03E+15,API,64,41,200,345,"69,000.00"
2.03E+15,JBBL,54,65,400,353,"141,200.00"
2.03E+15,HLI,49,58,11,388,"4,268.00"
2.03E+15,SAPDBL,44,38,10,849,"8,490.00"
2.03E+15,MATRI,49,58,73,965.5,"70,481.50"
2.03E+15,MATRI,49,58,10,965.5,"9,655.00"
2.03E+15,MATRI,49,58,10,966,"9,660.00"
2.03E+15,MATRI,49,58,10,967,"9,670.00"
2.03E+15,NLIC,21,35,10,821,"8,210.00"
2.03E+15,JBBL,41,21,48,352.3,"16,910.40"
2.03E+15,WNLB,14,75,10,1640,"16,400.00"
2.03E+15,SFCL,77,35,85,420,"35,700.00"
2.03E+15,SFCL,77,35,100,420,"42,000.00"
2.03E+15,SFCL,77,52,100,420,"42,000.00"
2.03E+15,SFCL,77,54,75,420,"31,500.00"
2.03E+15,SFCL,77,58,10,420,"4,200.00"
2.03E+15,SFCL,77,17,10,419.9,"4,199.00"
2.03E+15,SFCL,77,17,90,419.9,"37,791.00"
2.03E+15,NLIC,8,45,14,825,"11,550.00"
2.03E+15,NLIC,8,49,36,824,"29,664.00"
2.03E+15,RLFL,32,57,122,480,"58,560.00"
2.03E+15,RLFL,34,57,78,480,"37,440.00"
2.03E+15,SADBL,38,49,510,432,"220,320.00"
2.03E+15,ALICL,57,21,100,479,"47,900.00"
2.03E+15,ALICL,49,21,100,479.2,"47,920.00"
2.03E+15,LICN,20,4,990,899.9,"890,901.00"
2.03E+15,LICN,20,28,10,899,"8,990.00"
2.03E+15,CBBL,17,36,10,976,"9,760.00"
2.03E+15,NADEP,56,48,10,800,"8,000.00"
2.03E+15,NICLBSL,49,17,915,585.6,"535,824.00"
2.03E+15,NICLBSL,44,17,75,585.7,"43,927.50"
2.03E+15,NICLBSL,45,17,490,586,"287,140.00"
2.03E+15,NICLBSL,42,17,20,586,"11,720.00"
2.03E+15,GBBL,13,17,83,426,"35,358.00"
2.03E+15,JBBL,34,65,566,353,"199,798.00"
2.03E+15,NABBC,57,59,29,1490,"43,210.00"
2.03E+15,ICFC,29,11,50,675,"33,750.00"
2.03E+15,ICFC,42,11,10,675,"6,750.00"
2.03E+15,NLIC,25,45,30,825,"24,750.00"
2.03E+15,CFCL,42,57,100,554,"55,400.00"
2.03E+15,SAPDBL,72,38,75,850,"63,750.00"
2.03E+15,NABBC,57,33,20,1490,"29,800.00"
2.03E+15,JFL,42,71,10,455,"4,550.00"
2.03E+15,CREST,52,38,10,1454.4,"14,544.00"
2.03E+15,CREST,14,38,100,1455,"145,500.00"
2.03E+15,CREST,13,38,20,1455,"29,100.00"
2.03E+15,CREST,50,38,90,1455.1,"130,959.00"
2.03E+15,BANDIPUR,44,58,10,1011,"10,110.00"
2.03E+15,TTL,35,71,350,965,"337,750.00"
2.03E+15,NMB,58,34,100,252.8,"25,280.00"
2.03E+15,TTL,46,71,90,963.1,"86,679.00"
2.03E+15,TTL,53,71,160,963.5,"154,160.00"
2.03E+15,TTL,32,71,100,964,"96,400.00"
2.03E+15,TTL,58,71,100,964.1,"96,410.00"
2.03E+15,TTL,28,71,50,964.1,"48,205.00"
2.03E+15,MKCL,34,14,20,1428,"28,560.00"
2.03E+15,GBIME,21,14,100,242,"24,200.00"
2.03E+15,PRVU,51,64,300,208,"62,400.00"
2.03E+15,HBL,49,49,10,209.1,"2,091.00"
2.03E+15,SBL,16,22,200,396,"79,200.00"
2.03E+15,SRLI,85,34,427,409.3,"174,771.10"
2.03E+15,SRLI,28,34,11,410,"4,510.00"
2.03E+15,HLICF,39,1,700,9.5,"6,650.00"
2.03E+15,KBL,41,32,1449,212.5,"307,912.50"
2.03E+15,BANDIPUR,45,49,100,1010.1,"101,010.00"
2.03E+15,BANDIPUR,14,49,20,1010.2,"20,204.00"
2.03E+15,BANDIPUR,53,49,180,1010.2,"181,836.00"
2.03E+15,SYPNL,48,59,10,1947,"19,470.00"
2.03E+15,SRLI,28,58,12,410,"4,920.00"
2.03E+15,TTL,38,71,100,965,"96,500.00"
2.03E+15,TTL,26,71,50,966,"48,300.00"
2.03E+15,NABIL,49,14,17,527,"8,959.00"
2.03E+15,NIMB,57,58,200,207,"41,400.00"
2.03E+15,SYPNL,32,58,10,1945,"19,450.00"
2.03E+15,SABBL,63,42,10,862.4,"8,624.00"
2.03E+15,KBL,34,62,100,212,"21,200.00"
2.03E+15,GBIME,28,41,500,241.2,"120,600.00"
2.03E+15,CREST,57,52,10,1457.9,"14,579.00"
2.03E+15,ADBL,32,17,40,315,"12,600.00"
2.03E+15,CREST,50,58,10,1455.1,"14,551.00"
2.03E+15,KBL,67,32,10,212.5,"2,125.00"
2.03E+15,MBLEF,3,21,200,10.23,"2,046.00"
2.03E+15,NABIL,50,14,83,527,"43,741.00"
2.03E+15,NABIL,50,46,37,526,"19,462.00"
2.03E+15,HBL,25,45,10,209,"2,090.00"
2.03E+15,BHDC,32,57,90,498.1,"44,829.00"
2.03E+15,SMHL,17,72,219,500,"109,500.00"
2.03E+15,SMHL,49,72,10,500.9,"5,009.00"
2.03E+15,SMHL,46,72,130,502,"65,260.00"
2.03E+15,HIDCL,75,54,100,292,"29,200.00"
2.03E+15,HIDCL,75,46,100,292,"29,200.00"
2.03E+15,HIDCL,75,6,1000,292,"292,000.00"
2.03E+15,HIDCL,75,8,100,292,"29,200.00"
2.03E+15,HIDCL,75,13,319,292,"93,148.00"
2.03E+15,HIDCL,75,48,100,291.9,"29,190.00"
2.03E+15,HIDCL,75,58,10,291.7,"2,917.00"
2.03E+15,MAKAR,42,16,300,560,"168,000.00"
2.03E+15,MAKAR,42,16,100,560,"56,000.00"
2.03E+15,SHIVM,45,37,158,669,"105,702.00"
2.03E+15,SHIVM,45,34,100,669,"66,900.00"
2.03E+15,SHIVM,45,17,100,669,"66,900.00"
2.03E+15,SHIVM,45,48,50,669,"33,450.00"
2.03E+15,SHIVM,52,101,15,667.1,"10,006.50"
2.03E+15,HRL,74,57,20,896.5,"17,930.00"
2.03E+15,BHL,37,34,200,219.2,"43,840.00"
2.03E+15,BHL,37,49,100,219,"21,900.00"
2.03E+15,USHEC,46,62,26,500,"13,000.00"
2.03E+15,MBJC,19,57,10,305,"3,050.00"
2.03E+15,MBJC,19,22,70,305,"21,350.00"
2.03E+15,NIFRA,59,7,30,283.9,"8,517.00"
2.03E+15,MEL,45,58,10,299,"2,990.00"
2.03E+15,TVCL,22,29,20,631.1,"12,622.00"
2.03E+15,ENL,20,56,10,970,"9,700.00"
2.03E+15,PPL,18,33,100,407.1,"40,710.00"
2.03E+15,ILI,48,56,12,459,"5,508.00"
2.03E+15,HHL,34,42,110,358,"39,380.00"
2.03E+15,SMHL,46,14,500,502,"251,000.00"
2.03E+15,SMHL,46,44,10,501.9,"5,019.00"
2.03E+15,SMHL,46,37,100,501,"50,100.00"
2.03E+15,SMHL,46,14,100,501,"50,100.00"
2.03E+15,SMHL,46,44,50,501,"25,050.00"
2.03E+15,SMHL,46,3,110,501,"55,110.00"
2.03E+15,HIDCL,74,58,50,291.3,"14,565.00"
2.03E+15,SMHL,17,3,90,501,"45,090.00"
2.03E+15,HRL,58,47,10,896.2,"8,962.00"
2.03E+15,HRL,32,51,5,890,"4,450.00"
2.03E+15,TSHL,38,28,10,832.1,"8,321.00"
2.03E+15,RHGCL,39,62,1500,298.9,"448,350.00"
2.03E+15,MEL,58,60,2,292.1,584.2
2.03E+15,SMHL,44,3,500,501,"250,500.00"
2.03E+15,SHIVM,52,14,200,667.1,"133,420.00"
2.03E+15,SHIVM,36,52,6,666,"3,996.00"
2.03E+15,BHL,3,34,15,219.2,"3,288.00"
2.03E+15,SMHL,8,3,400,501,"200,400.00"
2.03E+15,SAHAS,36,49,33,623,"20,559.00"
2.03E+15,MEL,38,34,118,297.3,"35,081.40"
2.03E+15,SONA,42,6,10,450,"4,500.00"
2.03E+15,SMHL,44,3,300,501,"150,300.00"
2.03E+15,HDL,58,94,66,1224.9,"80,843.40"
2.03E+15,MEHL,51,7,10,462,"4,620.00"
2.03E+15,SMHL,64,3,500,501,"250,500.00"
2.03E+15,HDL,17,58,100,1224,"122,400.00"
2.03E+15,TSHL,65,28,100,839,"83,900.00"
2.03E+15,HDL,17,38,10,1224,"12,240.00"
2.03E+15,IHL,6,47,10,525.1,"5,251.00"
2.03E+15,UHEWA,41,34,57,595,"33,915.00"
2.03E+15,MKJC,32,14,442,545,"240,890.00"
2.03E+15,BHPL,11,55,10,585,"5,850.00"
2.03E+15,SMHL,49,44,10,500.9,"5,009.00"
2.03E+15,SMHL,49,44,10,500.8,"5,008.00"
2.03E+15,SMHL,49,44,10,500.7,"5,007.00"
2.03E+15,HHL,3,6,500,357.8,"178,900.00"
2.03E+15,ILI,45,58,12,458.9,"5,506.80"
2.03E+15,HIDCL,74,57,165,291.3,"48,064.50"
2.03E+15,PHCL,58,89,100,318,"31,800.00"
2.03E+15,CLI,57,57,2,493,986
2.03E+15,BHL,49,34,50,219.2,"10,960.00"
2.03E+15,MHCL,40,38,20,387,"7,740.00"
2.03E+15,SPL,51,58,45,745,"33,525.00"
2.03E+15,HRL,72,56,17,896.1,"15,233.70"
2.03E+15,DORDI,17,95,13,295,"3,835.00"
2.03E+15,DORDI,17,48,100,295,"29,500.00"
2.03E+15,DORDI,17,55,87,295,"25,665.00"
2.03E+15,HDL,17,58,200,1224,"244,800.00"
2.03E+15,MMKJL,46,38,60,587,"35,220.00"
2.03E+15,MMKJL,46,48,10,586,"5,860.00"
2.03E+15,USHEC,32,74,489,500,"244,500.00"
2.03E+15,GCIL,59,34,490,441.4,"216,286.00"
2.03E+15,GCIL,58,34,10,441.5,"4,415.00"
2.03E+15,BHPL,34,57,10,590,"5,900.00"
2.03E+15,MEL,35,13,50,298.1,"14,905.00"
2.03E+15,SMHL,17,44,10,500.6,"5,006.00"
2.03E+15,TSHL,36,28,65,839,"54,535.00"
2.03E+15,MEHL,51,49,60,462,"27,720.00"
2.03E+15,MEHL,51,49,10,462,"4,620.00"
2.03E+15,CLI,91,49,3,484,"1,452.00"
2.03E+15,NIFRA,58,41,321,284,"91,164.00"
2.03E+15,NIFRA,59,29,180,283.9,"51,102.00"
2.03E+15,HRL,29,22,300,897,"269,100.00"
2.03E+15,HRL,29,14,27,897,"24,219.00"
2.03E+15,USHEC,45,74,11,500,"5,500.00"
2.03E+15,HRL,41,33,80,896,"71,680.00"
2.03E+15,HRL,63,33,100,896.1,"89,610.00"
2.03E+15,HRL,51,33,10,896.2,"8,962.00"
2.03E+15,SMHL,49,44,10,500.5,"5,005.00"
2.03E+15,SMHL,49,44,18,500.4,"9,007.20"
2.03E+15,SMHL,49,72,20,500.1,"10,002.00"
2.03E+15,BHDC,34,57,10,498.1,"4,981.00"
2.03E+15,BHDC,34,57,90,497.9,"44,811.00"
2.03E+15,SMHL,19,38,74,500,"37,000.00"
2.03E+15,MKJC,38,14,30,545,"16,350.00"
2.03E+15,MEHL,51,42,10,462,"4,620.00"
2.03E+15,HRL,51,6,10,896.2,"8,962.00"
2.03E+15,MKJC,3,67,154,543.1,"83,637.40"
2.03E+15,MKJC,86,67,90,543.1,"48,879.00"
2.03E+15,MKJC,86,67,500,543.2,"271,600.00"
2.03E+15,MKJC,25,67,90,543.2,"48,888.00"
2.03E+15,MKJC,42,67,166,543.3,"90,187.80"
2.03E+15,BHPL,11,34,2162,585,"1,264,770.00"
2.03E+15,BHPL,25,34,784,585.1,"458,718.40"
2.03E+15,BHPL,42,34,54,585.2,"31,600.80"
2.03E+15,AHL,21,56,20,532,"10,640.00"
2.03E+15,PPL,49,33,65,408.8,"26,572.00"
2.03E+15,ULHC,39,58,82,570.4,"46,772.80"
2.03E+15,SMHL,19,38,10,500,"5,000.00"
2.03E+15,SMHL,19,6,100,500,"50,000.00"
2.03E+15,SMHL,19,22,200,500,"100,000.00"
2.03E+15,SMHL,19,37,36,500,"18,000.00"
2.03E+15,HHL,34,45,65,357,"23,205.00"
2.03E+15,SMATA,57,32,60,833,"49,980.00"
2.03E+15,SMATA,57,32,50,830.9,"41,545.00"
2.03E+15,MAKAR,42,14,100,560,"56,000.00"
2.03E+15,HHL,81,42,240,358,"85,920.00"
2.03E+15,NIFRA,59,45,40,283.9,"11,356.00"
2.03E+15,HDL,7,94,20,1224.9,"24,498.00"
2.03E+15,PPL,49,40,435,408.8,"177,828.00"
2.03E+15,API,64,58,10,345,"3,450.00"
2.03E+15,API,64,25,500,344.5,"172,250.00"
2.03E+15,API,64,53,1000,344.5,"344,500.00"
2.03E+15,API,64,53,3000,344.5,"1,033,500.00"
2.03E+15,API,64,78,500,344.5,"172,250.00"
2.03E+15,UPPER,38,33,26,216.5,"5,629.00"
2.03E+15,JOSHI,58,33,25,312,"7,800.00"
2.03E+15,UPPER,38,57,20,216.5,"4,330.00"
2.03E+15,API,38,58,70,344,"24,080.00"
2.03E+15,LEC,45,89,50,235,"11,750.00"
2.03E+15,AHPC,96,13,10,304,"3,040.00"
2.03E+15,BARUN,50,16,271,370.4,"100,378.40"
2.03E+15,AKPL,49,6,10,286.2,"2,862.00"
2.03E+15,UPPER,38,34,100,216.5,"21,650.00"
2.03E+15,OHL,22,35,200,755.1,"151,020.00"
2.03E+15,HDHPC,58,49,2000,216,"432,000.00"
2.03E+15,HDHPC,58,16,115,216,"24,840.00"
2.03E+15,HDHPC,58,21,20,216,"4,320.00"
2.03E+15,HDHPC,58,88,363,216,"78,408.00"
2.03E+15,OHL,42,11,10,760,"7,600.00"
2.03E+15,API,38,22,20,344,"6,880.00"
2.03E+15,RIDI,58,75,4841,335,"1,621,735.00"
2.03E+15,RIDI,39,75,150,335,"50,250.00"
2.03E+15,RIDI,47,75,475,335,"159,125.00"
2.03E+15,NGPL,55,94,440,474,"208,560.00"
2.03E+15,NGPL,55,39,50,474,"23,700.00"
2.03E+15,NGPL,55,57,50,474,"23,700.00"
2.03E+15,NGPL,55,11,100,474,"47,400.00"
2.03E+15,NGPL,55,3,100,473.9,"47,390.00"
2.03E+15,NGPL,55,7,10,473,"4,730.00"
2.03E+15,AKJCL,92,58,106,379,"40,174.00"
2.03E+15,API,38,46,500,344,"172,000.00"
2.03E+15,MEN,50,41,50,630,"31,500.00"
2.03E+15,GLH,1,46,50,283,"14,150.00"
2.03E+15,AHPC,35,36,10,303.1,"3,031.00"
2.03E+15,RIDI,66,58,160,336,"53,760.00"
2.03E+15,BPCL,58,42,92,761.6,"70,067.20"
2.03E+15,BPCL,51,42,108,761.6,"82,252.80"
2.03E+15,BPCL,39,42,100,762,"76,200.00"
2.03E+15,LEC,45,16,200,235,"47,000.00"
2.03E+15,LEC,45,49,15,235,"3,525.00"
2.03E+15,GHL,65,58,45,255,"11,475.00"
2.03E+15,NHPC,6,75,20,245.5,"4,910.00"
2.03E+15,GHL,65,5,500,255,"127,500.00"
2.03E+15,LEC,3,74,50,234.2,"11,710.00"
2.03E+15,LEC,21,74,50,234.2,"11,710.00"
2.03E+15,NHPC,6,52,275,245.5,"67,512.50"
2.03E+15,NHPC,6,18,4000,245.5,"982,000.00"
2.03E+15,NHPC,6,51,50,245.5,"12,275.00"
2.03E+15,NHPC,6,58,5000,245,"1,225,000.00"
2.03E+15,NHPC,6,34,1000,245,"245,000.00"
2.03E+15,NHPC,6,3,952,245,"233,240.00"
2.03E+15,NHPC,6,21,274,245,"67,130.00"
2.03E+15,NHPC,6,42,75,245,"18,375.00"
2.03E+15,NHPC,6,26,100,245,"24,500.00"
2.03E+15,NHPC,6,8,500,245,"122,500.00"
2.03E+15,NHPC,6,55,500,245,"122,500.00"
2.03E+15,NHPC,6,58,301,245,"73,745.00"
2.03E+15,NHPC,6,7,51,245,"12,495.00"
2.03E+15,NHPC,6,88,500,245,"122,500.00"
2.03E+15,NHPC,6,42,125,245,"30,625.00"
2.03E+15,NHPC,6,13,100,245,"24,500.00"
2.03E+15,NHPC,6,32,1000,245,"245,000.00"
2.03E+15,NHPC,6,34,450,245,"110,250.00"
2.03E+15,NHPC,6,65,500,245,"122,500.00"
2.03E+15,NHPC,6,48,1000,245,"245,000.00"
2.03E+15,NHPC,6,22,200,244.8,"48,960.00"
2.03E+15,NHPC,6,57,2000,244.8,"489,600.00"
2.03E+15,NHPC,6,44,155,244.8,"37,944.00"
2.03E+15,NHPC,6,34,1000,244.8,"244,800.00"
2.03E+15,NHPC,6,29,100,244.8,"24,480.00"
2.03E+15,NHPC,6,32,100,244.8,"24,480.00"
2.03E+15,NHPC,6,74,500,244.6,"122,300.00"
2.03E+15,NHPC,6,35,10,244.6,"2,446.00"
2.03E+15,NHPC,6,45,1000,244.6,"244,600.00"
2.03E+15,NHPC,6,74,500,244.6,"122,300.00"
2.03E+15,NHPC,6,6,1000,244.5,"244,500.00"
2.03E+15,NHPC,6,58,50,244.5,"12,225.00"
2.03E+15,NHPC,6,52,35,244.5,"8,557.50"
2.03E+15,NGPL,26,7,40,473,"18,920.00"
2.03E+15,NGPL,26,35,10,472,"4,720.00"
2.03E+15,NGPL,26,36,100,472,"47,200.00"
2.03E+15,NHPC,58,52,65,244.5,"15,892.50"
2.03E+15,NHPC,58,29,68,244.5,"16,626.00"
2.03E+15,NHPC,64,43,20,243.9,"4,878.00"
2.03E+15,API,25,45,160,344,"55,040.00"
2.03E+15,API,25,40,100,344,"34,400.00"
2.03E+15,API,25,45,110,344,"37,840.00"
2.03E+15,API,25,45,10,344,"3,440.00"
2.03E+15,API,25,21,200,344,"68,800.00"
2.03E+15,API,25,55,21,344,"7,224.00"
2.03E+15,API,25,78,300,344,"103,200.00"
2.03E+15,API,25,64,551,344,"189,544.00"
2.03E+15,API,25,22,100,344,"34,400.00"
2.03E+15,API,25,16,500,344,"172,000.00"
2.03E+15,API,25,45,337,344,"115,928.00"
2.03E+15,API,25,5,100,343.9,"34,390.00"
2.03E+15,API,25,54,2000,343.9,"687,800.00"
2.03E+15,API,25,68,250,343.9,"85,975.00"
2.03E+15,API,25,22,111,343.9,"38,172.90"
2.03E+15,API,25,50,150,343.8,"51,570.00"
2.03E+15,API,69,50,250,343.8,"85,950.00"
2.03E+15,API,69,19,100,343.8,"34,380.00"
2.03E+15,KPCL,3,13,50,567.9,"28,395.00"
2.03E+15,UPPER,38,45,74,216.5,"16,021.00"
2.03E+15,DHPL,41,58,40,317,"12,680.00"
2.03E+15,API,32,47,15,343.2,"5,148.00"
2.03E+15,KKHC,43,71,768,308.4,"236,851.20"
2.03E+15,KKHC,57,71,232,308.5,"71,572.00"
2.03E+15,NGPL,66,36,100,472,"47,200.00"
2.03E+15,RIDI,66,58,160,336,"53,760.00"
2.03E+15,HDHPC,58,16,300,215.9,"64,770.00"
2.03E+15,RIDI,47,33,250,335,"83,750.00"
2.03E+15,UPPER,6,45,76,216.5,"16,454.00"
2.03E+15,UPPER,6,46,424,216.5,"91,796.00"
2.03E+15,NGPL,60,91,300,471.1,"141,330.00"
2.03E+15,NGPL,8,91,400,471.1,"188,440.00"
2.03E+15,NHPC,64,45,297,243.9,"72,438.30"
2.03E+15,HPPL,11,49,79,523.9,"41,388.10"
2.03E+15,HDHPC,77,13,300,215,"64,500.00"
2.03E+15,RIDI,70,58,440,336,"147,840.00"
2.03E+15,RIDI,70,62,1000,335.9,"335,900.00"
2.03E+15,RIDI,70,60,860,335.9,"288,874.00"
2.03E+15,SALICO,32,26,100,625,"62,500.00"
2.03E+15,HPPL,11,8,160,523.9,"83,824.00"
2.03E+15,HPPL,11,86,61,523,"31,903.00"
2.03E+15,BARUN,22,16,80,370.2,"29,616.00"
2.03E+15,BARUN,56,16,20,370.3,"7,406.00"
2.03E+15,CHCL,52,52,10,496,"4,960.00"
2.03E+15,CHCL,49,52,14,496,"6,944.00"
2.03E+15,AKPL,1,49,3699,286,"1,057,914.00"
2.03E+15,AKPL,1,49,3877,286,"1,108,822.00"
2.03E+15,AKPL,55,49,75,286.4,"21,480.00"
2.03E+15,MEN,50,43,20,630,"12,600.00"
2.03E+15,API,32,16,500,343.2,"171,600.00"
2.03E+15,BARUN,56,48,10,371,"3,710.00"
2.03E+15,RIDI,66,60,140,335.9,"47,026.00"
2.03E+15,DHPL,42,58,60,317,"19,020.00"
2.03E+15,UPPER,58,41,90,216.2,"19,458.00"
2.03E+15,RIDI,47,42,275,335,"92,125.00"
2.03E+15,HDHPC,77,42,457,215,"98,255.00"
2.03E+15,BPCL,58,42,300,761.7,"228,510.00"
2.03E+15,KKHC,57,39,68,308.5,"20,978.00"
2.03E+15,KKHC,58,39,32,308.5,"9,872.00"
2.03E+15,API,32,6,50,343.2,"17,160.00"
2.03E+15,NHPC,39,29,32,244.5,"7,824.00"
2.03E+15,NHPC,39,35,10,244.5,"2,445.00"
2.03E+15,NHPC,39,21,50,244.5,"12,225.00"
2.03E+15,NHPC,39,35,10,244.5,"2,445.00"
2.03E+15,NHPC,39,49,500,244,"122,000.00"
2.03E+15,NHPC,39,57,40,244,"9,760.00"
2.03E+15,NHPC,39,35,10,244,"2,440.00"
2.03E+15,NHPC,39,28,30,244,"7,320.00"
2.03E+15,NHPC,39,72,300,244,"73,200.00"
2.03E+15,NHPC,39,7,18,244,"4,392.00"
2.03E+15,NGPL,8,86,100,471.1,"47,110.00"
2.03E+15,PRIN,66,57,500,786.9,"393,450.00"
2.03E+15,PRIN,66,58,500,786.9,"393,450.00"
2.03E+15,PRIN,66,35,100,786.9,"78,690.00"
2.03E+15,PRIN,66,41,100,786.9,"78,690.00"
2.03E+15,RIDI,39,84,130,335,"43,550.00"
2.03E+15,RIDI,66,84,160,335,"53,600.00"
2.03E+15,API,32,43,20,343.2,"6,864.00"
2.03E+15,HDHPC,77,45,50,215,"10,750.00"
2.03E+15,API,32,40,234,343.2,"80,308.80"
2.03E+15,SSHL,42,17,10,214.5,"2,145.00"
2.03E+15,NHPC,64,36,500,243.9,"121,950.00"
2.03E+15,NHPC,64,19,160,243.9,"39,024.00"
2.03E+15,AKPL,1,60,2123,286,"607,178.00"
2.03E+15,AKPL,47,60,1000,286,"286,000.00"
2.03E+15,AKPL,58,60,500,286,"143,000.00"
2.03E+15,AKPL,26,60,210,286,"60,060.00"
2.03E+15,AKPL,45,60,150,286,"42,900.00"
2.03E+15,AKPL,52,60,100,286,"28,600.00"
2.03E+15,AKPL,91,60,500,286,"143,000.00"
2.03E+15,AKPL,44,60,37,286,"10,582.00"
2.03E+15,AKPL,32,60,1000,286.1,"286,100.00"
2.03E+15,AKPL,49,60,300,286.1,"85,830.00"
2.03E+15,AKPL,32,60,500,286.2,"143,100.00"
2.03E+15,AKPL,48,60,500,286.3,"143,150.00"
2.03E+15,AKPL,5,60,80,286.6,"22,928.00"
2.03E+15,RADHI,17,100,100,899.5,"89,950.00"
2.03E+15,AKJCL,14,46,500,378,"189,000.00"
2.03E+15,HPPL,89,86,69,523,"36,087.00"
2.03E+15,HPPL,95,58,50,521.1,"26,055.00"
2.03E+15,SSHL,1,17,10,214.5,"2,145.00"
